date,Open,High,Low,Close,Adj Close,Volume,ma5,ma20,ret1,ret5,ret20
1993-03-17,2.017857074737549,2.0357143878936768,1.9642857313156128,1.96875,1.649423122406006,44055200,1.6860770463943482,1.6526022136211396,-0.011337949767728173,-0.024943330487691817,-0.14285718415618454
1993-03-18,1.9642857313156128,1.9866071939468384,1.9464285373687744,1.9464285373687744,1.6307220458984375,26546800,1.6718642950057983,1.6518541812896728,-0.013761406859671976,0.0045872330894256574,-0.11697228726689168
1993-03-19,1.9642857313156128,1.9732142686843872,1.9107142686843872,1.9196428060531616,1.6082810163497925,38525200,1.6569035053253174,1.649984097480774,-0.00930240728816667,-0.00930240728816667,-0.09767472060942661
1993-03-22,1.9107142686843872,1.9241071939468384,1.8839285373687744,1.9017857313156128,1.59332013130188,41300000,1.634462308883667,1.6471789479255676,-0.009389530155387016,-0.04225348424456654,-0.061032694191671455
1993-03-23,1.9017857313156128,1.9285714626312256,1.8794642686843872,1.8839285373687744,1.578359603881836,25634000,1.6120211839675904,1.6449348270893096,0.018957284762209703,-0.00947860461743899,-0.05924159985015376
1993-03-24,1.8839285373687744,1.9375,1.875,1.9196428060531616,1.6082810163497925,35767200,1.6037927627563477,1.645121842622757,0.018604666331980324,-0.0418605733691324,-0.06976735050057303
1993-03-25,1.9196428060531616,1.9553571939468384,1.9107142686843872,1.9553571939468384,1.6382025480270386,42761600,1.6052888631820679,1.645121842622757,-0.02739735497250473,-0.054794637176663885,-0.10045684695194135
1993-03-26,1.9553571939468384,1.9553571939468384,1.875,1.9017857313156128,1.59332013130188,37940000,1.6022966861724854,1.645495867729187,-0.04225348424456654,-0.058685498698238914,-0.07981197895694214
1993-03-29,1.8660714626312256,1.875,1.8125,1.8214285373687744,1.5259968042373655,65427600,1.5888320207595825,1.6421297013759613,0.024509981220982358,-0.01960770374851495,-0.014705738751903952
1993-03-30,1.8258928060531616,1.8660714626312256,1.7946428060531616,1.8660714626312256,1.5633989572525024,66012800,1.5858398914337157,1.6391375482082366,-0.014354305586362748,-0.06698576815203594,-0.016746346725413752
1993-03-31,1.875,1.8839285373687744,1.8303571939468384,1.8392857313156128,1.5409574508666992,55759200,1.5723751783370972,1.6344623148441315,0.0048543734384776105,-0.019417339032844816,-0.014563042954900074
1993-04-01,1.8303571939468384,1.8571428060531616,1.8214285373687744,1.8482142686843872,1.5484378337860107,27050800,1.5544222354888917,1.6296000719070434,-0.03140099519309758,-0.03864745568600714,-0.009661690701178949
1993-04-02,1.8035714626312256,1.8303571939468384,1.7678571939468384,1.7901785373687744,1.4998153448104858,63448000,1.5357212781906129,1.6223067045211792,-0.0024935295166350624,-0.0024935295166350624,0.03491259253866219
1993-04-05,1.7857142686843872,1.8035714626312256,1.7678571939468384,1.7857142686843872,1.4960755109786987,37293200,1.5297370195388793,1.6125822186470031,-0.025000097609631733,-0.03000041992061986,0.06750004840640922
1993-04-06,1.7857142686843872,1.7946428060531616,1.7410714626312256,1.7410714626312256,1.4586734771728516,42092400,1.5087919235229492,1.6006136238574982,0.03589746523441839,0.0,0.11794865089275786
1993-04-07,1.75,1.8125,1.7321428060531616,1.8035714626312256,1.5110361576080322,40712000,1.5028076648712159,1.5912631630897522,-0.01485173354245084,-0.06435648641590974,0.06435640752349614
1993-04-08,1.7857142686843872,1.8035714626312256,1.75,1.7767857313156128,1.488594651222229,40857600,1.4908390283584594,1.5806036055088044,0.00502545118667963,-0.032662950178650285,0.10050277735579138
1993-04-12,1.7678571939468384,1.8214285373687744,1.7678571939468384,1.7857142686843872,1.4960755109786987,23262400,1.4900910615921021,1.5712531328201294,-0.03000041992061986,-0.03000041992061986,0.09999975298787067
1993-04-13,1.8035714626312256,1.8303571939468384,1.7232142686843872,1.7321428060531616,1.4511926174163818,41120800,1.4811144828796388,1.558536458015442,0.005154973686255504,0.0309282813484979,0.1237116467706949
1993-04-14,1.7232142686843872,1.7410714626312256,1.7008928060531616,1.7410714626312256,1.4586734771728516,42515200,1.4811144828796388,1.5469418704509734,-0.030769255915215732,0.01794889606611183,0.092307604296745
1993-04-15,1.7232142686843872,1.7232142686843872,1.6696428060531616,1.6875,1.4137911796569824,54675600,1.4616654872894288,1.5351602733135223,0.018518702770887296,0.05820119159441939,0.17460332182661675
1993-04-16,1.7232142686843872,1.7410714626312256,1.6919642686843872,1.71875,1.439972758293152,171698800,1.4519411087036134,1.525622808933258,0.007791716238110702,0.023376224929667178,0.15324668916839745
1993-04-19,1.7321428060531616,1.7678571939468384,1.7232142686843872,1.7321428060531616,1.4511926174163818,56966000,1.44296452999115,1.5177683889865876,0.0309282813484979,0.010309783081033697,0.14948503657867596
1993-04-20,1.7410714626312256,1.7946428060531616,1.7232142686843872,1.7857142686843872,1.4960755109786987,60012400,1.4519411087036134,1.5129061579704284,-0.00749992569715785,0.005000003585660107,0.1099999992031866
1993-04-21,1.7946428060531616,1.8125,1.7589285373687744,1.7723214626312256,1.484855055809021,51318400,1.457177424430847,1.5082309305667878,0.007556599632928096,0.035264506276439844,0.15365217049925173
1993-04-22,1.7589285373687744,1.8035714626312256,1.75,1.7857142686843872,1.4960755109786987,39418400,1.4736342906951905,1.502620655298233,-0.015000329482308006,0.0149998513943157,0.17499996613543378
1993-04-23,1.7767857313156128,1.7946428060531616,1.7410714626312256,1.7589285373687744,1.473633885383606,33535600,1.4803665161132813,1.4943922221660615,-0.005075742996311972,0.0406094224460527,0.16751286651705977
1993-04-26,1.7589285373687744,1.7767857313156128,1.7321428060531616,1.75,1.4661540985107422,25701200,1.4833588123321533,1.4880339205265045,0.025510139367519002,0.05867301970763128,0.1760204413499904
1993-04-27,1.7410714626312256,1.7946428060531616,1.7410714626312256,1.7946428060531616,1.5035558938980105,32418400,1.4848548889160156,1.4869118750095367,0.022388154961716644,0.0621890991022489,0.12189047567059363
1993-04-28,1.7767857313156128,1.8571428060531616,1.7767857313156128,1.8348214626312256,1.5372177362442017,40810000,1.4953274250030517,1.4856028139591217,-0.012165690315179,0.0608269781499462,0.12408728047989026
1993-04-29,1.8392857313156128,1.8482142686843872,1.7901785373687744,1.8125,1.5185164213180542,20610800,1.4998156070709228,1.4844807624816894,0.009852303760354841,0.05911335153940822,0.13300488395609467
1993-04-30,1.8125,1.875,1.8125,1.8303571939468384,1.5334773063659668,33084800,1.511784291267395,1.4837327361106873,0.012194820479891622,0.06829265827823017,0.10719122121560298
1993-05-03,1.8303571939468384,1.8571428060531616,1.8214285373687744,1.8526785373687744,1.5521777868270874,16296000,1.528989028930664,1.4863508582115172,0.028916077747810798,0.06024110542892336,0.10109594703351488
1993-05-04,1.8660714626312256,1.9375,1.8571428060531616,1.90625,1.5970606803894043,42705600,1.5476899862289428,1.4914001166820525,0.02107707360300526,0.02107707360300526,0.07015136690613111
1993-05-05,1.8928571939468384,1.9821428060531616,1.8928571939468384,1.9464285373687744,1.6307220458984375,63266000,1.5663908481597901,1.5000025451183319,-0.013761406859671976,-0.022935799936371737,0.036569131827156154
1993-05-06,1.9464285373687744,1.9553571939468384,1.9107142686843872,1.9196428060531616,1.6082810163497925,17614800,1.5843437671661378,1.50486478805542,0.018604666331980324,0.03255824020314213,0.023067414342003767
1993-05-07,1.9107142686843872,1.9553571939468384,1.9107142686843872,1.9553571939468384,1.6382025480270386,20473600,1.605288815498352,1.5123451828956604,0.004566068164001624,0.013698713870425427,-0.07111897850124727
1993-05-10,1.9642857313156128,1.9955357313156128,1.9642857313156128,1.9642857313156128,1.645682692527771,34482000,1.6239897966384889,1.519825541973114,-0.009090845214124399,0.013636593790345541,-0.09811570268048786
1993-05-11,1.9642857313156128,1.9732142686843872,1.9285714626312256,1.9464285373687744,1.6307220458984375,39594800,1.6307220697402953,1.5288020133972169,-0.022935799936371737,0.018348786153399965,-0.18637371515659062
1993-05-12,1.9375,1.9553571939468384,1.8928571939468384,1.9017857313156128,1.59332013130188,26306000,1.6232416868209838,1.5355343461036681,0.042253708699063086,0.07511743833374562,-0.16256977355085078
1993-05-13,1.9107142686843872,1.9910714626312256,1.9107142686843872,1.9821428060531616,1.6606438159942627,90431600,1.633714246749878,1.5478769779205321,0.0,0.05855852880982648,-0.2100617422646296
1993-05-14,1.9732142686843872,2.0,1.9642857313156128,1.9821428060531616,1.6606438159942627,29352400,1.6382025003433227,1.5589105308055877,0.004504507738062324,0.03603584654954717,-0.1942628005188619
1993-05-17,1.9821428060531616,2.0,1.9642857313156128,1.9910714626312256,1.6681241989135742,17410400,1.6426908016204833,1.5697571098804475,-0.004484308137357784,0.03363238249326095,-0.24505982888880629
1993-05-18,1.9821428060531616,2.0089285373687744,1.9642857313156128,1.9821428060531616,1.6606438159942627,40868800,1.6486751556396484,1.5779855251312256,0.0315314105964688,0.01576570529823451,-0.23714528347531205
1993-05-19,1.9553571939468384,2.0535714626312256,1.9464285373687744,2.044642925262451,1.7130062580108645,43192800,1.6726123809814453,1.5893930852413178,0.02620096483317913,0.008733562156804764,-0.2779674897343293
1993-05-20,2.044642925262451,2.107142925262451,2.044642925262451,2.0982143878936768,1.757888674736023,72632000,1.6920613527297974,1.6024837434291839,-0.02127674724382267,-0.02127674724382267,-0.30066683443825915
1993-05-21,2.0982143878936768,2.111607074737549,2.0267856121063232,2.0535714626312256,1.7204865217208862,37049600,1.7040298938751222,1.6148263752460479,0.0021741921541311715,-0.013155528911960923,-0.3094267813994913
1993-05-24,2.0267856121063232,2.0982143878936768,2.0267856121063232,2.0580356121063232,1.7242271900177002,37578800,1.7152504920959473,1.627730029821396,-0.021692125742868384,-0.00877524722643308,-0.28049236628713237
1993-05-25,2.0267856121063232,2.0535714626312256,1.9910714626312256,2.013392925262451,1.6868250370025637,45180800,1.7204867362976075,1.6368934869766236,0.024390121521282282,0.013203285853385927,-0.28009251374229216
1993-05-26,2.0,2.0625,1.9776785373687744,2.0625,1.7279669046401978,30391200,1.723478865623474,1.6464309453964234,-0.004329008211455987,-0.021765908346307095,-0.27554285590501215
1993-05-27,2.0625,2.0892856121063232,2.044642925262451,2.0535714626312256,1.7204865217208862,49322000,1.7159984350204467,1.6565294504165649,-0.013155528911960923,-0.04365429187637582,-0.3028913173453751
1993-05-28,2.0357143878936768,2.0535714626312256,2.0089285373687744,2.0223214626312256,1.697852611541748,45987200,1.7114716529846192,1.664748215675354,0.006622517486249091,-0.10375303139450476,-0.29139062897135504
1993-06-01,2.017857074737549,2.0625,2.017857074737549,2.0357143878936768,1.7090966701507568,33768000,1.7084455490112305,1.6725941598415375,0.0,-0.131579035473534,-0.3157897269864104
1993-06-02,2.0267856121063232,2.080357074737549,2.0,2.0357143878936768,1.7090966701507568,50120000,1.712899875640869,1.6781959593296052,-0.010965169559868482,-0.22368445097985334,-0.3070177726882064
1993-06-03,2.0357143878936768,2.044642925262451,2.0,2.013392925262451,1.6903561353683472,39214000,1.705377721786499,1.6811776638031006,-0.026607549435867406,-0.21064300566971106,-0.3259423395430169
1993-06-04,1.9910714626312256,2.0089285373687744,1.9464285373687744,1.9598214626312256,1.645379900932312,53421200,1.690356397628784,1.6830326080322267,-0.07517087368638342,-0.20273361672752666,-0.29840542043015994
1993-06-07,1.9464285373687744,1.9553571939468384,1.7991071939468384,1.8125,1.521695256233215,120576400,1.6551249265670775,1.6772072434425354,-0.024630343899934903,-0.12068957818330794,-0.25615756639003573
1993-06-08,1.7410714626312256,1.7857142686843872,1.7142857313156128,1.7678571939468384,1.4842153787612915,155274000,1.6101486682891846,1.6691338777542115,-0.10606079225245635,-0.1515153486594636,-0.26262637945252165
1993-06-09,1.6071428060531616,1.6294642686843872,1.5714285373687744,1.5803571939468384,1.3267983198165894,294604800,1.5336889982223512,1.653937691450119,0.005649779950406053,-0.045197790366587,-0.17514120182127735
1993-06-10,1.5535714626312256,1.5982142686843872,1.5267857313156128,1.5892857313156128,1.3342944383621216,138426400,1.462476658821106,1.640986406803131,-0.016854117794421475,-0.07303352767426197,-0.17415734101512637
1993-06-11,1.6071428060531616,1.6160714626312256,1.5491071939468384,1.5625,1.311806082725525,60580800,1.3957618951797486,1.6235445201396943,0.020000223550459273,-0.06285702757676659,-0.13142840473937878
1993-06-14,1.5714285373687744,1.5982142686843872,1.5535714626312256,1.59375,1.3380424976348877,62372800,1.359031343460083,1.6074144542217255,-0.05882363946696434,-0.11204470936932087,-0.16526613564089532
1993-06-15,1.6160714626312256,1.6160714626312256,1.4955357313156128,1.5,1.2593339681625366,112081200,1.3140550613403321,1.5869749426841735,0.005952352216131995,-0.014880359907115226,-0.1130951654094321
1993-06-16,1.5089285373687744,1.5446428060531616,1.4821428060531616,1.5089285373687744,1.2668299674987793,88270000,1.30206139087677,1.5672842502593993,-0.023668337263596073,-0.041419919562922125,-0.1538458860217523
1993-06-17,1.5178571939468384,1.5178571939468384,1.4464285373687744,1.4732142686843872,1.2368462085723877,102359600,1.2825717449188232,1.5434762477874755,-0.0060608642466259965,0.012120957439979874,-0.3333335582238711
1993-06-18,1.4866071939468384,1.5044642686843872,1.4196428060531616,1.4642857313156128,1.2293498516082764,77823200,1.2660804986953735,1.5170493066310882,-0.033536374280075054,-0.024389931708346357,-0.37499997575765565
1993-06-21,1.4464285373687744,1.4464285373687744,1.4107142686843872,1.4151785373687744,1.1881219148635864,68395600,1.2360963821411133,1.4904310762882234,0.044164416086425407,0.012618533597265946,-0.32176668701110267
1993-06-22,1.4598214626312256,1.5,1.4196428060531616,1.4776785373687744,1.2405946254730225,84095200,1.2323485136032104,1.4662494480609893,-0.02114844993620557,-0.0574024139072854,-0.36555928194301024
1993-06-23,1.4910714626312256,1.4910714626312256,1.4285714626312256,1.4464285373687744,1.2143579721450806,45180800,1.2218541145324706,1.4426260948181153,0.030864043009498632,-0.024691528907142657,-0.3456790487036474
1993-06-24,1.4464285373687744,1.4910714626312256,1.4285714626312256,1.4910714626312256,1.251837968826294,55708800,1.2248524665832519,1.41881964802742,-0.04191586886728327,-0.08982030396970697,-0.3712574913024044
1993-06-25,1.4419642686843872,1.4553571939468384,1.4107142686843872,1.4285714626312256,1.1993660926818848,64290800,1.2188557147979737,1.39276362657547,0.0031251329389130333,-0.037500203756838824,-0.328125192575061
1993-06-28,1.4464285373687744,1.4464285373687744,1.3839285373687744,1.4330357313156128,1.2031142711639404,88404400,1.2218541860580445,1.3680267095565797,-0.02803787859721729,-0.05919036143241274,-0.3395640941241843
1993-06-29,1.4375,1.4375,1.375,1.3928571939468384,1.1693814992904663,73567200,1.2076115608215332,1.341040951013565,0.012820553335991303,-0.06410246085344151,-0.3108973734905295
1993-06-30,1.3839285373687744,1.4196428060531616,1.375,1.4107142686843872,1.1843736171722412,50064000,1.2016146898269653,1.3148047983646394,-0.03797460072956427,-0.0759493021108888,-0.3101265937451373
1993-07-01,1.3928571939468384,1.4196428060531616,1.3571428060531616,1.3571428060531616,1.1393975019454956,54541200,1.1791265964508058,1.2872568666934967,0.01315793465948123,-0.03289478433627935,-0.26973682352058637
1993-07-02,1.3660714626312256,1.3839285373687744,1.3482142686843872,1.375,1.1543896198272705,47908000,1.170131301879883,1.2627073526382446,-0.01948052618610907,-0.012987051879432276,-0.2597401081939362
1993-07-06,1.3660714626312256,1.3928571939468384,1.3392857313156128,1.3482142686843872,1.131901502609253,38813600,1.1558887481689453,1.2432176649570466,-0.03311262951183758,-0.013245072868279806,-0.23178809062969252
1993-07-07,1.3392857313156128,1.3526785373687744,1.2946428060531616,1.3035714626312256,1.0944212675094604,56758800,1.140896701812744,1.223727959394455,0.0,0.02054795341211979,-0.1712328543305821
1993-07-08,1.3035714626312256,1.3392857313156128,1.2946428060531616,1.3035714626312256,1.0944212675094604,34742400,1.122906231880188,1.2121091067790986,0.006849281495873161,-0.020547735563119507,-0.191780807742702
1993-07-09,1.3214285373687744,1.3303571939468384,1.3035714626312256,1.3125,1.1019172668457031,39219600,1.1154101848602296,1.2004902482032775,0.034013656222196875,-0.2517007531303983,-0.204081666874379
1993-07-12,1.3125,1.3616071939468384,1.2946428060531616,1.3571428060531616,1.1393975019454956,43470000,1.1124117612838744,1.191869819164276,-0.01973684967679812,-0.32565791504232233,-0.21710524181993252
1993-07-13,1.3839285373687744,1.3839285373687744,1.3214285373687744,1.3303571939468384,1.116909384727478,39527600,1.1094133377075195,1.1808131635189056,0.0,-0.27852350998979114,-0.23489913616950653
1993-07-14,1.3125,1.3392857313156128,1.2767857313156128,1.3303571939468384,1.116909384727478,61574800,1.113910961151123,1.1736919343471528,-0.04026825867205874,-0.29530205783453756,-0.26174506887643334
1993-07-15,1.3303571939468384,1.3482142686843872,1.2589285373687744,1.2767857313156128,1.071933388710022,84509600,1.1094133853912354,1.1639471054077148,-0.23076949596136753,-0.25874138083851816,-0.25874138083851816
1993-07-16,1.0178571939468384,1.0580357313156128,0.9464285969734192,0.9821428656578064,0.8245638608932495,530149200,1.0539427042007445,1.143332988023758,-0.06818170975241522,-0.04545447316827678,-0.004545360573305235
1993-07-19,1.0,1.0267857313156128,0.9107142686843872,0.9151785969734192,0.7683436870574951,201558000,0.9797319412231446,1.1202826797962189,0.04878048212862196,0.04878048212862196,0.07790069529368071
1993-07-20,0.9375,0.9910714030265808,0.9196428656578064,0.9598214030265808,0.8058238625526428,132977600,0.9175148367881775,1.1011677771806716,-0.023255848356900644,-0.013953420253336679,0.06046711408522265
1993-07-21,0.9285714030265808,0.9553571343421936,0.9107142686843872,0.9375,0.7870837450027466,113976800,0.8515497088432312,1.0784922331571578,0.00952391482243864,0.023809559870698216,0.09049953071069505
1993-07-22,0.9285714030265808,0.9642857313156128,0.9196428656578064,0.9464285969734192,0.7945798635482788,52794000,0.7960790038108826,1.0575033277273178,-0.009434065585374296,0.02830174667188956,0.042309568235695316
